id,title,story_text,score,num_comments,author,created_utc,url
47347022,Show HN: An open-source AI Quant Agent trading live with my own $1000,"Instead of dumping raw price data into a prompt, I treated the LLM strictly as a ""Qualitative Reasoner"" (the Brain) and built deterministic scripts as the ""Quantitative Executors"" (the Hands).
The Math Layer (Zero Hallucination): Traditional Node.js/Python scripts pull market data and calculate deterministic indicators (SMA, ATR, RSI) and backtest historical win rates.
The Context Layer: It fetches live news, SEC filings summaries, and Wall Street ratings via Finnhub/Tavily.
The LLM Brain (DeepSeek-R1 / GPT-4o): The model is ONLY fed the computed results. It acts as an investment committee, weighing the technical setup against the macro news catalysts.
The Risk Controller: Even if the AI screams ""BUY"", the system passes the signal through a hard-coded Volatility Parity sizing model (using ATR) to calculate the exact safe position size.
Human-in-the-loop (Telegram): For execution, I integrated a Policy Engine. The bot sends a beautiful proposal card to my Telegram. It only executes via the Broker API (Longport/Alpaca) if I reply /approve.
The $1000 Experiment:
I am running this live right now. It's not about getting rich; it's an engineering experiment to see if multi-agent systems can actually maintain a positive Expected Value (+EV) in noisy markets without blowing up.
Currently, the system is [up 2% / down 1% / flat] in its first week. It successfully avoided a fake breakout yesterday because the Bear-Agent successfully debated the Bull-Agent on low volume.
Tech Stack: Node.js, TypeScript, SQLite, better-sqlite3, Longport SDK.
I’m open-sourcing the entire framework. It’s highly modular, so you can swap in your own indicators or prompt logic easily.
I would love for the HN community to roast my architecture, point out my blind spots in the backtesting logic, or just tell me how quickly I'm going to lose my $1000.",1,2,chenjy16,2026-03-12 05:56:33+00:00,https://github.com/chenjy16/OpenPilot
47329075,If the differentiation is domain and GTM?,"I’d appreciate perspectives from founders here (and any YC partners if they happen to see this).<p>I’m starting a company in the supply chain software space. My background is in the industry — ~20 years selling enterprise technology into supply chain leaders. I’ve previously helped scale enterprise tech businesses from tens of millions to hundreds of millions in revenue in COO/CEO roles.<p>The product I’m building focuses on autonomous decision systems for supply chains — essentially software that can sense disruptions, decide optimal responses, and execute actions across enterprise systems.<p>One important nuance:
I’m building this on top of an existing AI platform partner that already provides a lot of the core technical infrastructure (data ingestion, agents, orchestration, etc.). The differentiation we’re adding is deep supply chain domain intelligence, decision workflows, and enterprise GTM.<p>Because of that, I’ve been approaching the team build as:<p>• founder (domain + product + GTM)
• strong hired CTO / engineering team<p>rather than searching for a technical co-founder with equal equity.<p>I know YC and many investors often emphasize having a technical co-founder, which makes sense for companies where the core risk is building the technology itself.<p>In this case, the bigger risk feels like productizing the domain problem and selling into enterprise supply chain organizations, not inventing new AI infrastructure.<p>So my question:<p>In situations where the differentiation is domain + product + GTM, and the underlying technology layer is already available, is a technical co-founder still essential?<p>Or is hiring a strong CTO early a reasonable path?<p>Curious how YC partners or founders here think about this tradeoff.<p>Would appreciate candid perspectives.",1,2,alwynjosephp,2026-03-10 21:35:51+00:00,https://news.ycombinator.com/item?id=47329075
47234112,Show HN: Open-sourced an email QA lib 8 checks across 12 clients in 1 audit call,"Hey HN, I built this because I think $500 for litmus just to check whether my emails would break in Outlook. After Sinch acquired them and pushed prices even higher, I started wondering how much of that could be a library instead of a SaaS dashboard.
Turns out: most of it.<p>@emailens/engine is a single npm package that runs 8 analysis passes on your email HTML in one call:<p>1. CSS compatibility: 250+ properties checked against 12 email clients, with per-client scores (0–100). Each warning includes severity, the specific client, and a fix snippet tailored to your framework (React Email, MJML, Maizzle, or plain HTML).<p>2. Spam scoring: 45+ heuristic signals modeled after SpamAssassin, CAN-SPAM, and GDPR. Catches caps ratio, hidden text, URL shorteners, missing unsubscribe (with transactional email exemption), deceptive links, image-to-text ratio, and more.<p>3. Accessibility: WCAG contrast, alt text, heading hierarchy, layout table roles, small text, missing lang attribute.<p>4. Link validation: broken hrefs, insecure HTTP, javascript: protocols, deceptive URLs, empty mailto/tel, generic link text.<p>5. Image analysis: missing dimensions, oversized data URIs, WebP/SVG in email, tracking pixels, missing display:block.<p>6. Inbox preview: subject/preheader truncation per client, Gmail clipping detection (102KB threshold).<p>7. Domain deliverability: SPF, DKIM, DMARC, MX, and BIMI DNS validation. No external dependencies, uses node:dns/promises.<p>8. Template variables: catches unresolved merge tags across Handlebars, ERB, Mailchimp, Salesforce, etc.<p>The engine parses the HTML once and shares the DOM across all analyzers, running all 8 checks is basically the cost of one parse.
Framework-aware fixes are where it gets interesting. Every CSS warning comes with a fix snippet tailored to your framework:<p>React Email JSX → component-level fixes (e.g., VML components for Outlook border-radius)
MJML → <mj-*> element suggestions
Maizzle → utility class alternatives
Plain HTML → inline CSS / VML fallbacks<p>Fixes are classified as css (simple property swap) or structural (needs HTML restructuring). For structural issues, there's an AI fix layer, the engine builds a context-rich prompt from the warnings, scores, and original source, and delegates to whatever LLM you provide. It's BYOK: you pass a provider function, the engine handles the prompt engineering.<p>React Email compilation runs in a sandboxed environment (isolated-vm for true heap isolation on servers, node:vm for local/CLI use, or QuickJS via WASM). Maizzle blocks filesystem-accessing PostHTML directives at validation time. MJML uses the standard compiler.
There's also a CSS transformation layer, not just flagging issues, but rewriting the HTML per client. Inlines <style> blocks for Gmail, strips unsupported properties for Outlook, and can simulate dark mode (full inversion for Gmail Android, partial for Apple Mail, none for Outlook Windows).
574 tests covering all of the above. MIT licensed. No accounts, no dashboards, no vendor lock-in.<p>I'd love feedback on:<p>The API surface, does auditEmail() (all-in-one) vs createSession() (selective checks, shared parse) make sense as the two entry points?<p>The scoring formula: 100 - (errors × 15) - (warnings × 5) - (info × 1), too aggressive? Too lenient?<p>Missing email clients or checks you'd want to see?<p>Repo: <a href=""https://github.com/emailens/engine"" rel=""nofollow"">https://github.com/emailens/engine</a><p>Docs: <a href=""https://docs.emailens.dev"" rel=""nofollow"">https://docs.emailens.dev</a><p>If you'd rather not wire it up yourself: <a href=""https://emailens.dev"" rel=""nofollow"">https://emailens.dev</a>",1,2,tikkatenders,2026-03-03 15:46:12+00:00,https://github.com/emailens/engine
47389657,"Show HN: Flint – A compiled, pipeline-oriented language for CLI tooling","Hi HN, I'm Lucas.<p>I write a lot of infrastructure tooling and got frustrated with the usual trilemma: Bash gets unmaintainable past 50 lines, Python's interpreter startup/bloat feels too heavy for fast pipeline tasks, and Rust/Go can be too verbose for simple OS-level scripting.<p>So I built Flint. It’s an experimental, statically-typed language written in Zig that transpiles directly to C99, compiling down to a dependency-free native binary. It is strictly designed for DevOps, SRE, and CLI automation.<p>Some of the core engineering decisions:<p>1. The Pipeline Operator (~>): Data flows forward. No nested function hell. It’s functional composition mapped to C.
2. Memory Model: Zero garbage collection and zero `malloc` churn. It uses a 4GB virtual arena via `mmap(MAP_NORESERVE)`. Scripts boot instantly and die cleanly.
3. Zero-Copy Strings: Strings are fat pointers (ptr + len). Operations like `split()` or `lines()` are just memory slicing, which drastically speeds up parsing large logs or JSONs.
4. OS-Level I/O: We bypass User Space bottlenecks where possible. The `copy()` function delegates directly to the `sendfile` syscall. Process orchestration uses `posix_spawnp` instead of expensive `fork()` cloning.
5. Explicit Errors: Inspired by Zig, I/O operations require an explicit `catch |err|` block. No silent Bash failures.<p>A quick example of what a log parser looks like:
```flint
const raw_logs = read_file(""server_access.log"") catch |err| { exit(1); };<p>raw_logs
    ~> to_str()
    ~> lines()
    ~> grep(""403 FORBIDDEN"")
    ~> join(""\n"")
    ~> write_file(""threat_report.log"") catch |err| { exit(1); };<p>```<p>Trade-offs & Current State (v1.7.1):
It is NOT a general-purpose language. It lacks a garbage collector by design (long-running daemons will eventually exhaust the arena). I'm currently working on a deep-walk semantic analyzer to enforce proper namespace isolation for the upcoming v1.7.2.<p>I would love brutal feedback on the architecture, specifically the Zig-to-C99 transpilation pipeline and the arena implementation in the C runtime.<p>Repo: <a href=""https://codeberg.org/lucaas-d3v/flint"" rel=""nofollow"">https://codeberg.org/lucaas-d3v/flint</a>
Mirror: <a href=""https://github.com/lucaas-d3v/flint"" rel=""nofollow"">https://github.com/lucaas-d3v/flint</a>",1,1,lucaas-d3v,2026-03-15 17:33:15+00:00,https://codeberg.org/lucaas-d3v/flint
47149713,A thought on quantum error correction: accuracy without replay feels fragile,"I’ve been thinking about quantum error correction work lately, and one thing keeps bothering me.<p>A lot of effort goes into reporting decoder accuracy improvements, but much less into whether those results are replayable over time or safe to compare after assumptions change.<p>In practice, small shifts in noise behavior, detector mapping, or measurement stability can quietly invalidate earlier conclusions. Often everything still “looks reasonable,” so regressions go unnoticed until much later.<p>It feels similar to early distributed systems work, before reproducibility, rollback, and auditability became normal engineering expectations.<p>I’m curious how people here think about:<p>replaying historical syndrome data against newer decoders<p>surfacing stability or confidence in decoder outputs, not just accuracy<p>deciding when results shouldn’t be compared at all<p>Is this already well handled in some parts of the field, or is it still an open gap?",1,1,enigmaticsaini,2026-02-25 10:19:35+00:00,https://news.ycombinator.com/item?id=47149713
47091877,Show HN: An offline-first ski analysis app,"I’m a solo developer based in Austria and over the past year I built a ski technique analysis app that runs fully offline on the phone.<p>No cloud processing.
No account system.
No subscription model.<p>I originally built it because I was frustrated with two things:
 1. seasonal sports apps charging year-round subscriptions
 2. performance data being tied to cloud accounts for no strong technical reason<p>Instead of debating the model, I decided to try building something different.<p>⸻<p>The technical approach<p>The app processes:
 • GPS
 • motion sensors
 • acceleration data<p>All analysis happens on-device.<p>The biggest challenges weren’t UI. They were:
 • sensor noise during aggressive turns
 • battery drain during long ski days
 • balancing sampling rate vs. usable signal
 • designing a scoring model that feels intuitive but is still technically grounded<p>The offline requirement made architecture simpler in some ways and harder in others.<p>No backend meant:
 • no server costs
 • no sync logic
 • no auth system
 • no cloud ML pipeline<p>But it also meant:
 • everything must run within phone constraints
 • optimization matters
 • no ability to “fix it in the cloud”<p>⸻<p>What didn’t work
 • I overestimated how much people care about privacy as a primary selling point.
 • Distribution is significantly harder than engineering.
 • Launch posts don’t move the needle nearly as much as you think.<p>The app currently has 600+ downloads across iOS and Android. No investors. No paid marketing.<p>Getting the first 100 users was easier than getting from 300 to 600.<p>⸻<p>The business decision<p>I chose one-time pricing instead of subscription.<p>From a pure revenue perspective, subscription would likely generate more predictable income.<p>But I wanted to see whether a niche sports product could survive without recurring revenue and without cloud dependency.<p>It may turn out that this was financially naive. I genuinely don’t know yet.<p>⸻<p>What I’m struggling with now
 • distribution without hype cycles
 • explaining “offline” in a way that isn’t marketing-sounding
 • deciding whether staying small and sustainable is enough<p>I’m curious how other builders think about:
 • offline-first architectures in 2026
 • one-time pricing viability
 • building for niche seasonal markets<p>Happy to answer technical questions.",1,1,skicoachapp,2026-02-20 18:35:52+00:00,https://news.ycombinator.com/item?id=47091877
47427436,Show HN: BendClaw – Distributed AgentOS Written in Rust,"Hi HN, we're open-sourcing BendClaw today -- the distributed AgentOS behind Evot.AI.<p>The problem: one shared agent maxes out fast. Separate agents per person means everyone starts from zero. We wanted the third option -- distributed compute with shared knowledge.<p>BendClaw is a runtime where multiple agents run in parallel, each on its own node, but all connected to one shared data layer. When one agent learns something, every other agent has it on the next run. No prompt engineering, no manual handoff.<p>What's inside:<p>- *Shared memory* -- all agents read and write to the same knowledge base. Context, learnings, history, fully connected.
- *Cluster dispatch* -- agents fan out subtasks across nodes and collect results. Local and cloud nodes in one cluster.
- *Self-evolving* -- every run automatically extracts knowledge and injects it into future runs.
- *Trace and audit* -- every operation recorded. Who did what, which tools fired, what came back. All queryable.
- *Secret-safe* -- secrets vault-isolated, never exposed to the LLM. Approval gates on sensitive actions.
- *Token-aware* -- per-agent budgets with proactive alerts before anything runs out.
- *100+ integrations* -- custom tools via Skills: write a description, point it at a script, done.<p>Rust, Apache-2.0. Hosted platform at <a href=""https://evot.ai"" rel=""nofollow"">https://evot.ai</a> if you want to skip self-hosting.",1,0,BohuTANG,2026-03-18 16:01:56+00:00,https://github.com/EvotAI/bendclaw
47379288,Show HN: I built a Chrome extension to block Instagram's feed and keep only DMs,"Hey HN,
I built this because I kept opening Instagram to reply to a DM and resurfacing 30–40 minutes later deep in Reels. The problem wasn't willpower, it was that Instagram puts the addictive stuff between you and the useful stuff.<p>Mindful Instagram replaces the Instagram home page with a quiet overlay: an inspirational quote, your DM notifications (fetched from Instagram's own API), a daily open counter, and a 1-minute breathing exercise. Messages, Create, and Profile are always accessible. Everything else — Reels, Explore, Search, Suggested Posts — is permanently blocked.<p>The core mechanic is intentional friction:
– Home Feed, Stories, and Notifications can each be toggled on, but only 3 times per day. After that, they stay off until tomorrow.
– Every toggle-on has a 5-second cooldown before it activates. Just enough time to ask yourself ""do I actually need this?""
– A 10-minute reminder and 20-minute auto-off prevent runaway sessions.
– Focus Lock disables all toggles for 24 hours. Irreversible. For the days you really need it.
Technical notes for the curious:
– Manifest V3, vanilla JS, zero dependencies. The entire extension is ~300 lines of content script + a popup.
– Zero data collection. No analytics, no telemetry, no external API calls beyond Instagram's own endpoints. Settings sync via chrome.storage.sync. That's it.
– The UI is inspired by Teenage Engineering's hardware design language — beige chassis, monospace type, orange accents, hardware-switch-style toggles. I wanted it to feel like a physical device, not another app competing for your attention.
– DM notifications are fetched from Instagram's inbox API endpoint and displayed as names on the overlay, so you can see who messaged you without touching the feed.
This is v3.3. I'm a solo builder and this started as a tool for myself. It's free, no premium tier, no plans to monetize.
Would love feedback from this community — especially on the 3-use-per-day limit (too strict? not strict enough?) and whether the Focus Lock UX makes sense.",1,0,Shivam_Dewan,2026-03-14 17:59:05+00:00,https://chromewebstore.google.com/detail/mindful-instagram/neiedkilefemabefjohneedlemngfdjh
47364922,Proton's Swiss Myth: US Jurisdiction via Cloudflare and FAA Arbitration Clauses,"The ""Swiss Sanctuary"" is a Network and Legal Mirage<p>As a Business customer, I performed a technical and legal audit of Proton AG’s current infrastructure. The results show a systemic disconnect between their ""100% Swiss"" marketing and their actual operational routing and legal framework.<p>1. The Technical Leak: Routing via AS13335 (Cloudflare)
A simple traceroute to mail.protonmail.ch reveals a critical interception at Hop 5.
- Node: cloudflare.belgiumix.net (185.1.127.13)
- Owner: Cloudflare, Inc. (US Entity)
- Jurisdiction: US CLOUD Act<p>By routing business traffic through US-owned CDNs before it even touches Swiss soil, Proton effectively places user metadata and transit traffic under the jurisdiction of the Patriot Act and CLOUD Act. The ""Swiss Jurisdiction"" promise is nullified the moment a packet hits a Cloudflare node.<p>2. The Legal Dol: Section 13 and the FAA
Proton’s Terms of Service (Section 13) explicitly mention the Federal Arbitration Act (FAA). 
How can a company sell ""Swiss Privacy"" while binding European Business users to US Federal Arbitration laws? This is a textbook case of contractual inconsistency. You cannot market immunity from US overreach while embedding US legal mechanisms in your core contract.<p>3. The Transparency Gap: 89%+ Compliance Rate
Proton’s own 2023-2025 transparency reports show they complied with over 24,000 legal orders. 
- 2024: 94% compliance (10,368 orders honored).
- Mechanism: Swiss BÜPF (Art. 26) forces active collaboration.
The ""No-Log"" policy is a marketing layer that disappears the moment Europol pings the Swiss MPC. The recent French climate activist case and the Paris Court of Cassation ruling on IPTV filtering prove that Proton is now a de facto arm of EU/US law enforcement.<p>4. The Diversion: Justice Theater vs. Technical Sovereignty
Recently, Proton sued Apple over App Store fees. This is ""Privacy Washing."" While they fight Apple for 30% commissions, they fail to defend the technical sovereignty of their network routing. They prioritize ""Justice Theater"" over the basic engineering requirement of a private service: avoiding US-controlled transit nodes.<p>Conclusion: Contractual Nullity for Dol
For a Business user, this is not a matter of ""refund policy,"" but a matter of Nullity for Dol (Art. 1116 Civil Code / Art. 28 Swiss CO). The consent was obtained through fraudulent claims regarding the real nature of the data routing and legal protection.<p>If you are a security professional, stop looking at the ""CERN"" labels and start looking at the Hop 5. Proton has traded its Swiss bunker for a US-hosted storefront.",1,0,MissMajordazure,2026-03-13 14:25:16+00:00,https://news.ycombinator.com/item?id=47364922
47298005,Show HN: Movie site built on a game engine,"I'm an ex-gamedev (Guitar Hero) who built a movie website that looks like a Trello board. Each column can contain a different movie or cast member. Load pre-made boards or create your own by dragging and dropping between the columns. You can share boards with others.<p>For example, start with Quentin Tarantino’s movies in Column 1, put the cast of Once Upon a Time in Hollywood in Column 2, then put Brad Pitt’s entire filmography in Column 3. Keep going as long as you want, building a ""chain"" ala Six Degrees of Kevin Bacon.<p>I was frustrated that all popular movie websites are page-oriented: one HTML page per movie or person. I asked myself what a movie site designed in 2026 would look like, in an era when full-screen canvas sites like Miro are common. And then asked what if the site was built on a game engine? I used PixiJS.<p>I ingested TMDB movie data into my own SQLite database head of time, so there are no external API calls at runtime. This was necessary because opening a board with 100's of columns would exceed rate limits. My read-only SQLite DB lives on a Fly volume, attached to my Fly machine. Most of the hard engineering was making the boards virtual, so we materialize only the columns currently visible. This keeps the site at 60Hz even on huge boards.<p>Some pre-made board:<p>2025 Oscar Winners:
<a href=""https://movie-chain.com/boards/oscars-2025"" rel=""nofollow"">https://movie-chain.com/boards/oscars-2025</a><p>All of Christopher Nolan's movies:
<a href=""https://movie-chain.com/boards/christopher-nolan"" rel=""nofollow"">https://movie-chain.com/boards/christopher-nolan</a><p>Top movies of 1999:
<a href=""https://movie-chain.com/boards/top-rated-1999"" rel=""nofollow"">https://movie-chain.com/boards/top-rated-1999</a><p>Experience using Claude Code to build the site:
<a href=""https://tobeva.com/articles/chess-simul/"" rel=""nofollow"">https://tobeva.com/articles/chess-simul/</a>",1,0,pbw,2026-03-08 15:17:00+00:00,https://movie-chain.com/
47282392,Show HN: Rust-First L3 Limit Order Book Backtesting Engine with Python Bindings,"Hi HN,<p>I’ve been building a Rust-first backtesting engine for limit order book strategies and just open sourced the core engine.<p>Repo:
<a href=""https://github.com/chasemetoyer/Backtesting-Engine"" rel=""nofollow"">https://github.com/chasemetoyer/Backtesting-Engine</a><p>The goal was to build something closer to how exchanges actually behave than typical OHLC-based backtesting frameworks.<p>Key features:<p>• L3 limit order book replay
• deterministic event-driven matching engine
• FIFO queue position modeling
• Python strategy bindings for research workflows
• parquet ingestion for high-volume datasets
• replay trace tools for debugging strategy behavior<p>The core engine is written in Rust and exposed to Python via maturin. The idea is to combine Rust performance with Python-based research workflows.<p>Typical workflow:<p>1) Convert raw exchange data (ex: CoinAPI LIMITBOOK files) into canonical engine parquet
2) Run deterministic replay through the Rust engine
3) Execute strategies through Python bindings
4) analyze fills, equity curves, and risk metrics<p>The repo currently includes several example microstructure strategies such as:<p>• queue imbalance scalper
• flow microprice scalper
• cumulative flow momentum<p>I built this mainly to experiment with order book strategies where queue position and microstructure actually matter.<p>Would love feedback from people working on:<p>• market microstructure research
• HFT simulation
• Rust systems engineering
• trading infrastructure<p>Especially interested in ideas for improving:<p>• event replay throughput
• strategy interface design
• multi-asset simulation<p>Thanks!",1,0,chasemetoyer,2026-03-06 23:17:29+00:00,https://github.com/chasemetoyer/Backtesting-Engine
47272751,Show HN: ChaosRank – which microservice should you break next?,"I built ChaosRank after noticing that most chaos engineering teams pick 
targets by gut feel or random selection. A payment service with 15 
downstream dependents isn't the same risk as a logging sidecar, but 
tools like LitmusChaos treat them identically.<p>ChaosRank takes your Jaeger trace export and incident history CSV and 
produces a ranked list of services to target, with a suggested fault 
type and confidence level for each.<p>The risk score combines two signals:
- Blast radius: blended PageRank + in-degree centrality on the 
  dependency graph (captures both deep chains and shallow-wide hubs)
- Fragility: per-incident traffic-normalized severity with exponential 
  decay (normalization order matters — post-hoc normalization produces 
  ranking inversions at high traffic differentials)<p>Evaluated on the DeathStarBench social-network topology (31 services) 
from the UIUC/FIRM dataset (OSDI 2020). Found seeded weaknesses in 1 
experiment on average vs 9.8 for random selection across 20 trials.<p>Output formats: Rich terminal table, JSON, and LitmusChaos ChaosEngine 
YAML (pipeable directly to kubectl apply).<p>To try it without your own traces — sample data is included:<p><pre><code>  pip install chaosrank-cli
  git clone https://github.com/Medinz01/chaosrank
  cd chaosrank
  chaosrank rank \
    --traces benchmarks/real_traces/social_network.json \
    --incidents benchmarks/real_traces/social_network_incidents.csv
</code></pre>
Known limitations: async dependencies (Kafka, SQS) don't appear in 
trace spans so blast radius is underestimated for event-driven 
architectures. Jaeger JSON only for now — OTel OTLP is next.<p>Happy to discuss the algorithm design, particularly the PageRank 
direction choice and why per-incident normalization matters.",1,0,Medinz01,2026-03-06 09:15:57+00:00,https://github.com/Medinz01/chaosrank
47246950,Show HN: Telos – eBPF/LSM Runtime Security for Autonomous AI Agents,"We give autonomous AI agents shell access and API keys, relying on system prompts or Docker for security. This is fundamentally broken. When an agent is hit with an indirect prompt injection, it doesn't download a rootkit. It uses standard, signed binaries like curl or base64 to exfiltrate data. To the OS, this looks like a legitimate user executing a legitimate request. EDR fails because the binary isn't malware. Docker fails because it still allows outbound network access.<p>I’ve been engineering a split-plane defense architecture to solve this. Telos is an experimental hybrid runtime bridging LLM intent tracking with low-level kernel isolation. Instead of static firewall rules, Telos dynamically bounds execution and network access in real-time using eBPF-LSM hooks, Information Flow Control (IFC), and XDP hardware drops.<p>The Dual-Gate Architecture<p>Telos operates on one rule: Intent equals the perimeter. Agents declare intent to a local control plane, which translates it into O(1) eBPF hash maps.<p>1. Execution Gate (lsm/bprm_check_security)<p>Intercepts the execve() syscall. Telos checks the binary against the process's intent-map. If an agent authorized to ""read logs"" tries to execute nc, the kernel instantly returns -EACCES. This inherits down the process tree, killing fork/exec evasion.<p>2. Network Gate (lsm/socket_connect)<p>Intercepts outbound connections. Windows auto-expire via a TTL. If the agent is tricked into connecting to an unauthorized IP, the socket is killed before the TCP handshake.<p>The Capstone: Cross-Vector Taint Tracking (IFC)<p>What stops an agent from curl-ing a sensitive file it's allowed to read to a malicious server?<p>Telos monitors lsm/file_open, checking targets against an inode sensitivity map.<p>If the agent reads a CRITICAL file (like .env), Telos dynamically elevates the agent's taint to TAINT_CRITICAL in the eBPF process map.<p>The moment that process invokes socket_connect, Telos checks the taint state and triggers a Network Slam.<p>All outbound connections permanently return -EPERM. The data cannot leave the machine.<p>Escaping the OS: The Hyperion XDP Bridge<p>Telos routes agent DNS through a proxy pipeline (checking for typosquatting/homoglyphs). If a domain is flagged malicious, Telos resolves the IPs and pushes them via RPC to Hyperion XDP on the physical NIC. Packets matching that IP are dropped with XDP_DROP at wire-speed, before the Linux kernel even allocates an SKB.<p>The ""AI"" Anti-Hype<p>Putting an LLM in the hot path introduces massive latency. Telos keeps AI entirely out of the kernel hot path. All enforcement happens via deterministic, O(1) hash table lookups in C. The LLM only adjudicates complex edge cases asynchronously in the control plane.<p>Benchmarks and Trade-offs<p>I ran a 10-million operation torture test on bare-metal (AMD Ryzen 7 Pro 5850U, 5.15+ kernel).<p>file_open: +2.27 µs overhead (+8.5%)<p>bprm_check_security: +193 µs overhead (+3.0%)<p>socket_connect: +3.89 µs overhead (+1.9%)<p>Trade-offs: Telos fails closed; unparsed actions are instantly killed. Heavy bash-scripting workloads involving thousands of rapid fork() calls experience elevated eBPF map contention. To mitigate this under memory pressure, Telos utilizes BPF_MAP_TYPE_LRU_HASH to gracefully evict stale process states.<p>What's Next<p>Securing AI requires enforcement at the layer the AI cannot manipulate: the kernel. Telos is an open-source research runtime. I am particularly interested in feedback on bypass vectors I haven't considered, whether the IFC taint model holds under heavily multi-threaded agent workloads, or ways to optimize eBPF map lookups.<p>GitHub Repository: <a href=""https://github.com/nevinshine/telos-runtime"" rel=""nofollow"">https://github.com/nevinshine/telos-runtime</a>",1,0,nevinshine,2026-03-04 13:14:25+00:00,https://github.com/nevinshine/telos-runtime
47233900,Designing Search Experiences,"In many software applications, Search is the core feature. The search bar is the universal interface for interacting with data!<p>So how should you think about designing user experiences around search so that your users are delighted to use your software?<p>What are the different types of search experiences you should be aware of as someone working in search engineering?<p>Also, whereas LLMs have typically responded to us with a wall of text, they can now respond with applications created from stacks such as HTML/CSS/JavaScript. How will this shape search experience design?<p>https://www.youtube.com/watch?v=zenU1lsjRL0",1,0,CShorten,2026-03-03 15:32:04+00:00,https://news.ycombinator.com/item?id=47233900
47233137,Show HN: We built a zero-webhook Merchant of Record for SaaS,"Hi HN,<p>For the past few months, we've been building Kelviq and it's finally ready to share.<p>Kelviq is a Merchant of Record (MoR) and monetization platform that you can integrate without building a custom webhook-to-database syncing layer. Along with handling global taxes, checkout, and compliance, it acts as the real-time source of truth for your users feature access and usage credit balances.<p>Why we built this:
Through our other project, ParityDeals, we saw firsthand how much founders struggle with billing infrastructure. Integrating a payment gateway is easy, but actually building ""monetization"" is a massive engineering timesink.<p>To gate features or charge for usage (like API requests or LLM tokens), you usually end up building:<p>- A fragile, stateful webhook listener to keep your local database synced with Stripe.<p>- Custom idempotency layers and retry queues for missed events.<p>- Hardcoded feature flags scattered across your codebase to gate access based on tiers.<p>- Custom scripts to handle edge cases like upgrades, prorations, and grandfathering legacy users.<p>Because of this tight coupling, every pricing change, whether it's moving a feature to a new plan or switching from flat-rate to usage-based, requires a database migration and a code deploy.<p>Our Approach: Entitlement-First
Most billing setups require you to manually bridge the gap between a payment event and your product state. Kelviq simplifies this with an entitlement-first model. You can still use webhooks if you need them, but our SDK allows your app to simply ask Kelviq for a user's current access state at runtime. It eliminates the need to maintain a homegrown subscriptions table just to gate a feature.<p>How it works:<p>Zero Webhook Syncing: Stop maintaining a homegrown subscriptions table. Use Kelviq SDK to check if a user has access to a feature before serving the request.<p>Real-Time Metering: Push usage data to our API at the atomic level (e.g., 1,500 AI tokens). We instantly evaluate it against their tier, deduct from credit balances, or add it to their end-of-month invoice.<p>Decoupled Pricing: Product and growth teams can change pricing models or tweak overage caps directly in the dashboard without engineers touching the codebase.<p>We built this to compress weeks of custom billing logic into a few hours of integration. Kelviq also supports multi-currency, built-in PPP pricing (with VPN and proxy protection), and digital product delivery with licensing.<p>Any feedback is highly appreciated!",1,0,sachinneravath,2026-03-03 14:44:05+00:00,https://www.kelviq.com/
47212707,Show HN: YourFinanceWORKS – Open-source financial management with AI,"Hey HN,<p>I've been building YourFinanceWORKS, a comprehensive open-source financial management platform that combines enterprise-grade features with AI-powered automation. Think of it as a self-hosted alternative to QuickBooks/Xero with advanced capabilities.<p>## What makes this interesting for HN:<p>*Technical Architecture:*
- Multi-tenant design with database-per-tenant isolation
- FastAPI + PostgreSQL + Redis + Kafka stack
- AI-powered OCR using vision models (95%+ accuracy)
- Event-driven architecture with background processing
- Plugin system for extensibility
- Docker deployment with production-ready configuration<p>*AI Integration:*
- Receipt/invoice OCR with structured data extraction
- Natural language queries (""Show me overdue invoices"")
- Fraud detection and anomaly analysis
- Risk scoring for financial documents
- Configurable prompt management with versioning<p>*Key Features:*
- Professional invoicing with AI templates
- Automated bank reconciliation
- Multi-level approval workflows
- Real-time financial dashboards
- Advanced audit trails and compliance
- Investment portfolio tracking plugins<p>*Open Source Innovation:*
- Dual-licensing model (AGPL for core, Commercial for enterprise)
- Transparent AI prompt engineering
- Community plugin ecosystem
- Comprehensive documentation (100+ pages)<p>## Why I built this:<p>After paying thousands for financial software that didn't meet our needs, I wanted to create something that:
- Respects user privacy (self-hosted)
- Provides enterprise features without enterprise pricing
- Leverages modern AI for actual automation (not just buzzwords)
- Has a transparent, extensible architecture<p>## Quick start:
```bash
git clone <a href=""https://github.com/snowsky/yourfinanceworks.git"" rel=""nofollow"">https://github.com/snowsky/yourfinanceworks.git</a>
cd yourfinanceworks
docker-compose up --build -d
```<p>## Interesting technical challenges solved:
- Secure multi-tenancy at database level
- High-accuracy financial document OCR
- Real-time financial dashboards with WebSocket updates
- Configurable approval workflows with AI validation
- Cross-tenant analytics while maintaining isolation<p>The project is production-ready with comprehensive documentation, automated tests, and deployment guides.<p>*GitHub:* <a href=""https://github.com/snowsky/yourfinanceworks"" rel=""nofollow"">https://github.com/snowsky/yourfinanceworks</a><p>Would love feedback from the HN community on the architecture, AI implementation, or any aspect of the system. What features would make this compelling for your use case?",1,0,snowsky,2026-03-02 01:17:57+00:00,https://www.yourfinanceworks.com
